episode,timestamp,total_reward,pieces_placed,lines_cleared,avg_reward_100,avg_pieces_100,epsilon,avg_loss_200,curriculum_level
316,2026-04-21 00:18:27,45.0,27,5,1.2,14.85,0.23449,1.36622,0
317,2026-04-21 00:18:28,-5.0,17,0,1.2,14.9,0.2325,1.36884,0
318,2026-04-21 00:18:29,-5.0,15,0,1.2,14.94,0.23076,1.36622,0
319,2026-04-21 00:18:31,5.0,18,1,1.3,14.98,0.22869,1.36894,0
320,2026-04-21 00:18:32,-5.0,17,0,1.3,15.03,0.22676,1.37337,0
321,2026-04-21 00:18:34,-5.0,18,0,1.3,15.07,0.22473,1.36944,0
322,2026-04-21 00:18:35,5.0,17,1,1.4,15.1,0.22282,1.36544,0
323,2026-04-21 00:18:37,25.0,22,3,1.7,15.23,0.22039,1.36738,0
324,2026-04-21 00:18:39,15.0,20,2,1.9,15.38,0.21819,1.36292,0
325,2026-04-21 00:18:41,5.0,16,1,2.0,15.41,0.21634,1.35966,0
326,2026-04-21 00:18:42,-5.0,18,0,2.0,15.48,0.21441,1.36119,0
327,2026-04-21 00:18:44,15.0,17,2,2.2,15.54,0.21259,1.35474,0
328,2026-04-21 00:18:45,15.0,19,2,2.4,15.59,0.21058,1.35155,0
329,2026-04-21 00:18:47,5.0,18,1,2.4,15.62,0.20869,1.35314,0
330,2026-04-21 00:18:48,-5.0,12,0,2.4,15.65,0.20744,1.34603,0
331,2026-04-21 00:18:50,15.0,24,2,2.6,15.76,0.20497,1.34017,0
332,2026-04-21 00:18:52,-5.0,17,0,2.6,15.76,0.20323,1.3382,0
333,2026-04-21 00:18:54,25.0,22,3,2.9,15.85,0.20101,1.33284,0
334,2026-04-21 00:18:56,25.0,23,3,3.2,15.99,0.19871,1.33029,0
335,2026-04-21 00:18:57,5.0,16,1,3.2,16.04,0.19713,1.32757,0
336,2026-04-21 00:18:59,5.0,21,1,3.2,16.15,0.19507,1.32574,0
337,2026-04-21 00:19:00,-5.0,13,0,3.1,16.12,0.1938,1.32242,0
338,2026-04-21 00:19:02,15.0,21,2,3.3,16.22,0.19178,1.32912,0
339,2026-04-21 00:19:03,5.0,20,1,3.4,16.27,0.18987,1.32731,0
340,2026-04-21 00:19:06,15.0,23,2,3.5,16.35,0.1877,1.32452,0
341,2026-04-21 00:19:08,65.0,32,7,4.2,16.53,0.18472,1.32404,0
342,2026-04-21 00:19:10,25.0,23,3,4.5,16.62,0.18261,1.33476,0
343,2026-04-21 00:19:12,15.0,21,2,4.7,16.71,0.1807,1.33015,0
344,2026-04-21 00:19:15,25.0,26,3,4.6,16.74,0.17836,1.33165,0
345,2026-04-21 00:19:17,35.0,28,4,5.0,16.9,0.17588,1.3339,0
346,2026-04-21 00:19:19,35.0,24,4,5.4,17.01,0.17378,1.33255,0
347,2026-04-21 00:19:21,35.0,24,4,5.8,17.1,0.17171,1.33967,0
348,2026-04-21 00:19:24,85.0,29,7,6.7,17.22,0.16924,1.3521,0
349,2026-04-21 00:19:25,-5.0,13,0,6.7,17.2,0.16814,1.35515,0
350,2026-04-21 00:19:27,5.0,20,1,6.8,17.3,0.16647,1.35651,0
351,2026-04-21 00:19:28,5.0,20,1,6.9,17.39,0.16481,1.35397,0
352,2026-04-21 00:19:30,5.0,18,1,7.0,17.4,0.16333,1.35154,0
353,2026-04-21 00:19:32,25.0,23,3,7.2,17.47,0.16147,1.36235,0
354,2026-04-21 00:19:34,25.0,21,3,7.5,17.54,0.1597,1.36717,0
355,2026-04-21 00:19:35,15.0,16,2,7.7,17.59,0.15843,1.37095,0
356,2026-04-21 00:19:38,65.0,33,7,8.2,17.73,0.15583,1.37964,0
357,2026-04-21 00:19:41,35.0,24,4,8.5,17.8,0.15397,1.37509,0
358,2026-04-21 00:19:43,5.0,16,1,8.4,17.78,0.15267,1.37952,0
359,2026-04-21 00:19:46,35.0,23,4,8.8,17.89,0.15092,1.38345,0
360,2026-04-21 00:19:48,5.0,22,1,8.9,17.97,0.14927,1.38145,0
361,2026-04-21 00:19:50,65.0,30,7,9.5,18.11,0.14705,1.39323,0
362,2026-04-21 00:19:52,5.0,20,1,9.5,18.14,0.14559,1.38542,0
363,2026-04-21 00:19:54,25.0,22,3,9.8,18.21,0.14399,1.39277,0
364,2026-04-21 00:19:57,45.0,29,5,10.3,18.35,0.14192,1.39271,0
365,2026-04-21 00:19:58,-5.0,12,0,10.3,18.35,0.14107,1.38924,0
366,2026-04-21 00:19:59,-5.0,16,0,10.3,18.39,0.13995,1.38898,0
367,2026-04-21 00:20:01,15.0,17,2,10.3,18.39,0.13876,1.38432,0
368,2026-04-21 00:20:03,15.0,24,2,10.5,18.5,0.13711,1.38169,0
369,2026-04-21 00:20:05,25.0,23,3,10.7,18.57,0.13554,1.38828,0
370,2026-04-21 00:20:07,35.0,20,4,11.0,18.61,0.13419,1.38903,0
371,2026-04-21 00:20:09,15.0,21,2,11.2,18.7,0.13279,1.38101,0
372,2026-04-21 00:20:11,45.0,28,5,11.6,18.79,0.13094,1.37289,0
373,2026-04-21 00:20:13,25.0,20,3,11.8,18.83,0.12964,1.36521,0
374,2026-04-21 00:20:15,-5.0,16,0,11.7,18.85,0.1286,1.36012,0
375,2026-04-21 00:20:16,15.0,22,2,11.9,18.95,0.1272,1.35718,0
376,2026-04-21 00:20:19,35.0,25,4,12.3,19.01,0.12562,1.35598,0
377,2026-04-21 00:20:21,25.0,26,3,12.6,19.14,0.12399,1.35687,0
378,2026-04-21 00:20:23,25.0,26,3,12.9,19.28,0.12239,1.35909,0
379,2026-04-21 00:20:26,45.0,26,5,13.4,19.41,0.12081,1.37102,0
380,2026-04-21 00:20:28,15.0,21,2,13.6,19.47,0.11955,1.37432,0
381,2026-04-21 00:20:30,35.0,26,4,13.9,19.57,0.118,1.38302,0
382,2026-04-21 00:20:33,135.0,38,12,15.2,19.83,0.11578,1.39969,0
383,2026-04-21 00:20:36,35.0,27,4,15.4,19.92,0.11423,1.41173,0
384,2026-04-21 00:20:38,45.0,27,5,15.9,20.03,0.1127,1.4254,0
385,2026-04-21 00:20:40,5.0,22,1,15.8,20.07,0.11146,1.43414,0
386,2026-04-21 00:20:43,75.0,31,6,16.6,20.22,0.10975,1.44841,0
387,2026-04-21 00:20:45,75.0,29,6,17.3,20.39,0.10817,1.46213,0
388,2026-04-21 00:20:48,65.0,33,7,17.9,20.54,0.1064,1.4924,0
389,2026-04-21 00:20:50,25.0,24,3,18.2,20.62,0.10513,1.50161,0
390,2026-04-21 00:20:52,15.0,22,2,18.3,20.69,0.10398,1.52166,0
391,2026-04-21 00:20:55,25.0,25,3,18.5,20.76,0.10269,1.52471,0
392,2026-04-21 00:20:57,15.0,23,2,18.7,20.85,0.10151,1.53447,0
393,2026-04-21 00:21:00,65.0,33,7,19.4,21.01,0.09985,1.545,0
394,2026-04-21 00:21:02,35.0,26,4,19.8,21.12,0.09856,1.55171,0
395,2026-04-21 00:21:04,35.0,24,4,20.1,21.18,0.09739,1.55262,0
396,2026-04-21 00:21:07,65.0,33,7,20.7,21.3,0.09579,1.56414,0
397,2026-04-21 00:21:10,55.0,28,6,21.2,21.41,0.09446,1.58216,0
398,2026-04-21 00:21:11,5.0,19,1,21.2,21.44,0.09357,1.58424,0
399,2026-04-21 00:21:14,105.0,32,7,22.3,21.6,0.09208,1.60498,0
400,2026-04-21 00:21:17,45.0,28,5,22.7,21.74,0.0908,1.62029,0
401,2026-04-21 00:21:18,5.0,18,1,22.8,21.77,0.08994,1.62817,0
402,2026-04-21 00:21:21,35.0,25,4,23.2,21.88,0.08882,1.64161,0
403,2026-04-21 00:21:25,115.0,42,12,23.8,22.01,0.08698,1.65564,0
404,2026-04-21 00:21:27,25.0,22,3,24.0,22.05,0.08603,1.66595,0
405,2026-04-21 00:21:29,75.0,31,6,24.5,22.16,0.0847,1.67012,0
406,2026-04-21 00:21:31,-5.0,15,0,24.5,22.17,0.08407,1.67286,0
407,2026-04-21 00:21:33,25.0,25,3,24.8,22.31,0.08302,1.67291,0
408,2026-04-21 00:21:34,-5.0,16,0,24.7,22.29,0.08236,1.68149,0
409,2026-04-21 00:21:36,15.0,22,2,24.7,22.3,0.08146,1.69422,0
410,2026-04-21 00:21:38,5.0,20,1,24.8,22.32,0.08065,1.70254,0
411,2026-04-21 00:21:40,35.0,24,4,25.1,22.4,0.07969,1.71544,0
412,2026-04-21 00:21:43,45.0,28,5,25.5,22.53,0.07854,1.72713,0
413,2026-04-21 00:21:45,15.0,20,2,25.5,22.57,0.07776,1.73428,0
414,2026-04-21 00:21:48,115.0,39,10,26.7,22.84,0.07626,1.75244,0
415,2026-04-21 00:21:52,125.0,39,11,27.9,23.07,0.07478,1.77496,0
416,2026-04-21 00:21:54,55.0,30,6,28.0,23.1,0.07367,1.79085,0
417,2026-04-21 00:21:57,65.0,33,7,28.7,23.26,0.07246,1.80923,0
418,2026-04-21 00:21:59,15.0,18,2,28.9,23.29,0.07182,1.82316,0
419,2026-04-21 00:22:01,5.0,19,1,28.9,23.3,0.07114,1.84035,0
420,2026-04-21 00:22:04,65.0,34,7,29.6,23.47,0.06994,1.85648,0
421,2026-04-21 00:22:08,145.0,50,15,31.1,23.79,0.06821,1.88021,0
422,2026-04-21 00:22:11,105.0,37,9,32.1,23.99,0.06696,1.87572,0
423,2026-04-21 00:22:15,105.0,39,9,32.9,24.16,0.06567,1.89461,0
424,2026-04-21 00:22:18,85.0,32,7,33.6,24.28,0.06462,1.90724,0
425,2026-04-21 00:22:20,25.0,24,3,33.8,24.36,0.06385,1.92172,0
426,2026-04-21 00:22:22,25.0,23,3,34.1,24.41,0.06312,1.92762,0
427,2026-04-21 00:22:24,25.0,25,3,34.2,24.49,0.06234,1.9312,0
428,2026-04-21 00:22:26,35.0,24,4,34.4,24.54,0.06159,1.95699,0
429,2026-04-21 00:22:30,75.0,36,8,35.1,24.72,0.06049,1.99433,0
430,2026-04-21 00:22:33,115.0,43,12,36.3,25.03,0.05921,2.00894,0
431,2026-04-21 00:22:36,15.0,24,2,36.3,25.03,0.0585,2.01127,0
432,2026-04-21 00:22:39,85.0,32,7,37.2,25.18,0.05757,2.03892,0
433,2026-04-21 00:22:41,55.0,31,6,37.5,25.27,0.05669,2.06669,0
434,2026-04-21 00:22:44,35.0,26,4,37.6,25.3,0.05595,2.08005,0
435,2026-04-21 00:22:47,55.0,33,6,38.1,25.47,0.05504,2.09419,0
436,2026-04-21 00:22:50,55.0,30,6,38.6,25.56,0.05422,2.10759,0
437,2026-04-21 00:22:53,55.0,31,6,39.2,25.74,0.05338,2.10663,0
438,2026-04-21 00:22:57,145.0,44,13,40.5,25.97,0.05222,2.12626,0
439,2026-04-21 00:23:00,35.0,29,4,40.8,26.06,0.05147,2.13512,0
440,2026-04-21 00:23:02,45.0,26,5,41.1,26.09,0.05081,2.12678,0
441,2026-04-21 00:23:05,75.0,31,6,41.2,26.08,0.05002,2.14249,0
442,2026-04-21 00:23:08,45.0,28,5,41.4,26.13,0.05,2.15431,0
443,2026-04-21 00:23:10,25.0,22,3,41.5,26.14,0.05,2.17605,0
444,2026-04-21 00:23:13,55.0,31,6,41.8,26.19,0.05,2.20241,0
445,2026-04-21 00:23:15,25.0,24,3,41.7,26.15,0.05,2.20734,0
446,2026-04-21 00:23:18,55.0,29,6,41.9,26.2,0.05,2.2204,0
447,2026-04-21 00:23:20,-5.0,21,0,41.5,26.17,0.05,2.23659,0
448,2026-04-21 00:23:22,25.0,24,3,40.9,26.12,0.05,2.25061,0
449,2026-04-21 00:23:24,15.0,23,2,41.1,26.22,0.05,2.26256,0
450,2026-04-21 00:23:27,75.0,34,8,41.8,26.36,0.05,2.27769,0
451,2026-04-21 00:23:30,45.0,27,5,42.2,26.43,0.05,2.27387,0
452,2026-04-21 00:23:32,35.0,24,4,42.5,26.49,0.05,2.28945,0
453,2026-04-21 00:23:34,35.0,25,4,42.6,26.51,0.05,2.28514,0
454,2026-04-21 00:23:37,55.0,31,6,42.9,26.61,0.05,2.30495,0
455,2026-04-21 00:23:39,25.0,25,3,43.0,26.7,0.05,2.31052,0
456,2026-04-21 00:23:42,45.0,26,5,42.8,26.63,0.05,2.31476,0
457,2026-04-21 00:23:44,45.0,29,5,42.9,26.68,0.05,2.32816,0
458,2026-04-21 00:23:46,35.0,22,4,43.2,26.74,0.05,2.33822,0
459,2026-04-21 00:23:48,5.0,21,1,42.9,26.72,0.05,2.35034,0
460,2026-04-21 00:23:51,25.0,23,3,43.1,26.73,0.05,2.33693,0
461,2026-04-21 00:23:54,95.0,35,8,43.4,26.78,0.05,2.35816,0
462,2026-04-21 00:23:55,-5.0,14,0,43.3,26.72,0.05,2.35169,0
463,2026-04-21 00:23:58,55.0,30,6,43.6,26.8,0.05,2.3643,0
464,2026-04-21 00:24:01,105.0,36,9,44.2,26.87,0.05,2.38091,0
465,2026-04-21 00:24:04,35.0,27,4,44.6,27.02,0.05,2.38061,0
466,2026-04-21 00:24:07,55.0,30,6,45.2,27.16,0.05,2.40277,0
467,2026-04-21 00:24:09,25.0,25,3,45.3,27.24,0.05,2.41567,0
468,2026-04-21 00:24:11,25.0,26,3,45.4,27.26,0.05,2.41982,0
469,2026-04-21 00:24:13,5.0,19,1,45.2,27.22,0.05,2.42478,0
470,2026-04-21 00:24:16,65.0,32,7,45.5,27.34,0.05,2.42914,0
471,2026-04-21 00:24:19,75.0,34,8,46.1,27.47,0.05,2.42075,0
472,2026-04-21 00:24:22,55.0,29,6,46.2,27.48,0.05,2.41914,0
473,2026-04-21 00:24:24,55.0,26,4,46.5,27.54,0.05,2.42423,0
474,2026-04-21 00:24:28,85.0,36,9,47.4,27.74,0.05,2.42588,0
475,2026-04-21 00:24:30,35.0,25,4,47.6,27.77,0.05,2.44445,0
476,2026-04-21 00:24:33,45.0,27,5,47.7,27.79,0.05,2.44821,0
477,2026-04-21 00:24:35,45.0,31,5,47.9,27.84,0.05,2.47552,0
478,2026-04-21 00:24:38,35.0,25,4,48.0,27.83,0.05,2.49055,0
479,2026-04-21 00:24:40,55.0,25,4,48.1,27.82,0.05,2.51342,0
480,2026-04-21 00:24:42,35.0,25,4,48.3,27.86,0.05,2.51577,0
481,2026-04-21 00:24:45,35.0,23,4,48.3,27.83,0.05,2.51549,0
482,2026-04-21 00:24:48,45.0,28,5,47.4,27.73,0.05,2.52823,0
483,2026-04-21 00:24:50,25.0,24,3,47.3,27.7,0.05,2.53418,0
484,2026-04-21 00:24:55,135.0,46,14,48.2,27.89,0.05,2.5112,0
485,2026-04-21 00:24:57,25.0,26,3,48.4,27.93,0.05,2.52404,0
486,2026-04-21 00:25:00,45.0,26,5,48.1,27.88,0.05,2.52384,0
487,2026-04-21 00:25:03,85.0,32,7,48.2,27.91,0.05,2.525,0
488,2026-04-21 00:25:06,95.0,35,8,48.5,27.93,0.05,2.51842,0
489,2026-04-21 00:25:09,85.0,36,9,49.1,28.05,0.05,2.51711,0
490,2026-04-21 00:25:11,-5.0,19,0,48.9,28.02,0.05,2.5333,0
491,2026-04-21 00:25:14,25.0,25,3,48.9,28.02,0.05,2.54053,0
492,2026-04-21 00:25:17,65.0,33,7,49.4,28.12,0.05,2.53575,0
493,2026-04-21 00:25:20,95.0,40,10,49.7,28.19,0.05,2.53297,0
494,2026-04-21 00:25:23,55.0,30,6,49.9,28.23,0.05,2.53702,0
495,2026-04-21 00:25:25,5.0,20,1,49.6,28.19,0.05,2.54053,0
496,2026-04-21 00:25:28,25.0,26,3,49.2,28.12,0.05,2.54016,0
497,2026-04-21 00:25:33,165.0,53,17,50.3,28.37,0.05,2.52092,0
498,2026-04-21 00:25:36,75.0,31,6,51.0,28.49,0.05,2.51571,0
499,2026-04-21 00:25:37,15.0,20,2,50.1,28.37,0.05,2.5116,0
500,2026-04-21 00:25:41,85.0,36,9,50.5,28.45,0.05,2.50961,0
501,2026-04-21 00:25:45,125.0,44,13,51.7,28.71,0.05,2.50629,0
502,2026-04-21 00:25:49,125.0,39,9,52.6,28.85,0.05,2.50312,0
503,2026-04-21 00:25:52,65.0,35,7,52.1,28.78,0.05,2.50464,0
504,2026-04-21 00:25:54,25.0,21,3,52.1,28.77,0.05,2.50495,0
505,2026-04-21 00:25:57,55.0,32,6,51.9,28.78,0.05,2.50121,0
506,2026-04-21 00:26:00,45.0,29,5,52.4,28.92,0.05,2.49958,0
507,2026-04-21 00:26:02,25.0,21,3,52.4,28.88,0.05,2.50532,0
508,2026-04-21 00:26:05,65.0,33,7,53.1,29.05,0.05,2.50476,0
509,2026-04-21 00:26:08,65.0,32,7,53.6,29.15,0.05,2.51543,0
510,2026-04-21 00:26:10,25.0,24,3,53.8,29.19,0.05,2.51251,0
511,2026-04-21 00:26:12,25.0,25,3,53.7,29.2,0.05,2.51786,0
512,2026-04-21 00:26:17,155.0,54,16,54.8,29.46,0.05,2.51992,0
513,2026-04-21 00:26:21,105.0,37,9,55.7,29.63,0.05,2.53139,0
514,2026-04-21 00:26:24,85.0,32,7,55.4,29.56,0.05,2.53315,0
515,2026-04-21 00:26:27,105.0,37,9,55.2,29.54,0.05,2.55738,0
516,2026-04-21 00:26:30,165.0,36,11,56.3,29.6,0.05,2.57088,0
517,2026-04-21 00:26:34,115.0,43,12,56.8,29.7,0.05,2.57452,0
518,2026-04-21 00:26:36,5.0,16,1,56.7,29.68,0.05,2.57925,0
519,2026-04-21 00:26:40,135.0,38,12,58.0,29.87,0.05,2.59419,0
520,2026-04-21 00:26:45,165.0,53,17,59.0,30.06,0.05,2.58096,0
521,2026-04-21 00:26:49,85.0,35,7,58.4,29.91,0.05,2.57046,0
522,2026-04-21 00:26:52,55.0,29,6,57.9,29.83,0.05,2.56893,0
523,2026-04-21 00:26:55,75.0,36,8,57.6,29.8,0.05,2.55623,0
524,2026-04-21 00:26:59,85.0,39,9,57.6,29.87,0.05,2.55248,0
525,2026-04-21 00:27:02,65.0,35,7,58.0,29.98,0.05,2.5528,0
526,2026-04-21 00:27:05,25.0,24,3,58.0,29.99,0.05,2.55369,0
527,2026-04-21 00:27:07,65.0,32,7,58.4,30.06,0.05,2.55247,0
528,2026-04-21 00:27:10,35.0,26,4,58.4,30.08,0.05,2.55193,0
529,2026-04-21 00:27:13,75.0,36,8,58.4,30.08,0.05,2.53986,0
530,2026-04-21 00:27:17,65.0,36,7,57.9,30.01,0.05,2.54132,0
531,2026-04-21 00:27:20,75.0,33,6,58.5,30.1,0.05,2.53293,0
532,2026-04-21 00:27:22,-5.0,20,0,57.6,29.98,0.05,2.52399,0
533,2026-04-21 00:27:27,175.0,52,16,58.8,30.19,0.05,2.52361,0
534,2026-04-21 00:27:30,65.0,34,7,59.1,30.27,0.05,2.53812,0
535,2026-04-21 00:27:33,55.0,30,6,59.1,30.24,0.05,2.5397,0
536,2026-04-21 00:27:36,105.0,41,11,59.6,30.35,0.05,2.54211,0
537,2026-04-21 00:27:39,35.0,25,4,59.4,30.29,0.05,2.54926,0
538,2026-04-21 00:27:41,55.0,29,6,58.5,30.14,0.05,2.56156,0
539,2026-04-21 00:27:45,55.0,34,6,58.7,30.19,0.05,2.55339,0
540,2026-04-21 00:27:48,75.0,35,8,59.0,30.28,0.05,2.54972,0
541,2026-04-21 00:27:51,75.0,35,8,59.0,30.32,0.05,2.56152,0
542,2026-04-21 00:27:55,115.0,42,12,59.7,30.46,0.05,2.56111,0
543,2026-04-21 00:27:58,55.0,29,6,60.0,30.53,0.05,2.53102,0
544,2026-04-21 00:28:00,45.0,29,5,59.9,30.51,0.05,2.53747,0
545,2026-04-21 00:28:03,45.0,30,5,60.1,30.57,0.05,2.53425,0
546,2026-04-21 00:28:07,115.0,38,10,60.7,30.66,0.05,2.53426,0
547,2026-04-21 00:28:10,65.0,33,7,61.4,30.78,0.05,2.53375,0
548,2026-04-21 00:28:13,45.0,30,5,61.6,30.84,0.05,2.55506,0
549,2026-04-21 00:28:16,75.0,36,8,62.2,30.97,0.05,2.57906,0
550,2026-04-21 00:28:19,75.0,33,8,62.2,30.96,0.05,2.58822,0
551,2026-04-21 00:28:22,55.0,31,6,62.3,31.0,0.05,2.59125,0
552,2026-04-21 00:28:25,55.0,32,6,62.5,31.08,0.05,2.58415,0
553,2026-04-21 00:28:28,55.0,33,6,62.7,31.16,0.05,2.58231,0
554,2026-04-21 00:28:32,105.0,38,11,63.2,31.23,0.05,2.55053,0
555,2026-04-21 00:28:35,75.0,36,8,63.7,31.34,0.05,2.54849,0
556,2026-04-21 00:28:37,15.0,22,2,63.4,31.3,0.05,2.53914,0
557,2026-04-21 00:28:40,35.0,29,4,63.3,31.3,0.05,2.53359,0
558,2026-04-21 00:28:43,35.0,28,4,63.3,31.36,0.05,2.55028,0
559,2026-04-21 00:28:47,125.0,45,13,64.5,31.6,0.05,2.57077,0
560,2026-04-21 00:28:50,95.0,33,8,65.2,31.7,0.05,2.58003,0
561,2026-04-21 00:28:52,35.0,26,4,64.6,31.61,0.05,2.58525,0
562,2026-04-21 00:28:54,5.0,15,1,64.7,31.62,0.05,2.59061,0
563,2026-04-21 00:28:57,75.0,32,6,64.9,31.64,0.05,2.60283,0
564,2026-04-21 00:28:59,45.0,31,5,64.3,31.59,0.05,2.60943,0
565,2026-04-21 00:29:04,115.0,44,12,65.1,31.76,0.05,2.59609,0
566,2026-04-21 00:29:06,25.0,24,3,64.8,31.7,0.05,2.6021,0
567,2026-04-21 00:29:08,15.0,25,2,64.7,31.7,0.05,2.60331,0
568,2026-04-21 00:29:13,155.0,52,16,66.0,31.96,0.05,2.60376,0
569,2026-04-21 00:29:17,105.0,41,11,67.0,32.18,0.05,2.60649,0
570,2026-04-21 00:29:20,75.0,32,6,67.1,32.18,0.05,2.62171,0
571,2026-04-21 00:29:23,55.0,31,6,66.9,32.15,0.05,2.63121,0
572,2026-04-21 00:29:27,115.0,44,12,67.5,32.3,0.05,2.62389,0
573,2026-04-21 00:29:29,15.0,22,2,67.1,32.26,0.05,2.62838,0
574,2026-04-21 00:29:31,25.0,25,3,66.5,32.15,0.05,2.64796,0
575,2026-04-21 00:29:35,95.0,39,10,67.1,32.29,0.05,2.66278,0
576,2026-04-21 00:29:38,85.0,29,7,67.5,32.31,0.05,2.65909,0
577,2026-04-21 00:29:40,45.0,30,5,67.5,32.3,0.05,2.6544,0
578,2026-04-21 00:29:43,35.0,25,4,67.5,32.3,0.05,2.67302,0
579,2026-04-21 00:29:45,15.0,26,2,67.1,32.31,0.05,2.6866,0
580,2026-04-21 00:29:50,145.0,51,15,68.2,32.57,0.05,2.69792,0
581,2026-04-21 00:29:53,75.0,36,8,68.6,32.7,0.05,2.68994,0
582,2026-04-21 00:29:56,45.0,26,5,68.6,32.68,0.05,2.69535,0
583,2026-04-21 00:29:59,75.0,36,8,69.1,32.8,0.05,2.70745,0
584,2026-04-21 00:30:03,125.0,43,13,69.0,32.77,0.05,2.72541,0
585,2026-04-21 00:30:06,45.0,31,5,69.2,32.82,0.05,2.73894,0
586,2026-04-21 00:30:09,65.0,33,7,69.4,32.89,0.05,2.72667,0
587,2026-04-21 00:30:12,45.0,29,5,69.0,32.86,0.05,2.73811,0
588,2026-04-21 00:30:14,35.0,25,4,68.4,32.76,0.05,2.74887,0
589,2026-04-21 00:30:17,25.0,26,3,67.8,32.66,0.05,2.75478,0
590,2026-04-21 00:30:19,35.0,25,4,68.2,32.72,0.05,2.75798,0
591,2026-04-21 00:30:22,85.0,38,9,68.8,32.85,0.05,2.76989,0
592,2026-04-21 00:30:26,65.0,35,7,68.8,32.87,0.05,2.77314,0
593,2026-04-21 00:30:28,55.0,29,6,68.4,32.76,0.05,2.76714,0
594,2026-04-21 00:30:33,215.0,53,16,70.0,32.99,0.05,2.7799,0
595,2026-04-21 00:30:36,45.0,32,5,70.4,33.11,0.05,2.76976,0
596,2026-04-21 00:30:40,95.0,40,10,71.1,33.25,0.05,2.76257,0
597,2026-04-21 00:30:43,105.0,32,9,70.5,33.04,0.05,2.76604,0
598,2026-04-21 00:30:48,145.0,51,15,71.2,33.24,0.05,2.78693,0
599,2026-04-21 00:30:52,85.0,41,9,71.9,33.45,0.05,2.77761,0
600,2026-04-21 00:30:55,65.0,35,7,71.7,33.44,0.05,2.77544,0
601,2026-04-21 00:30:58,35.0,29,4,70.8,33.29,0.05,2.78889,0
602,2026-04-21 00:31:01,95.0,36,8,70.5,33.26,0.05,2.8157,0
603,2026-04-21 00:31:03,25.0,26,3,70.1,33.17,0.05,2.81334,0
604,2026-04-21 00:31:07,125.0,44,13,71.1,33.4,0.05,2.81606,0
605,2026-04-21 00:31:12,165.0,53,17,72.2,33.61,0.05,2.84412,0
606,2026-04-21 00:31:17,155.0,53,16,73.3,33.85,0.05,2.84686,0
607,2026-04-21 00:31:20,65.0,34,7,73.7,33.98,0.05,2.84157,0
608,2026-04-21 00:31:24,75.0,36,8,73.8,34.01,0.05,2.86858,0
609,2026-04-21 00:31:26,35.0,26,4,73.5,33.95,0.05,2.86936,0
610,2026-04-21 00:31:29,35.0,25,4,73.6,33.96,0.05,2.87007,0
611,2026-04-21 00:31:31,45.0,29,5,73.8,34.0,0.05,2.87449,0
612,2026-04-21 00:31:35,95.0,38,10,73.2,33.84,0.05,2.89127,0
613,2026-04-21 00:31:37,15.0,21,2,72.3,33.68,0.05,2.91437,0
614,2026-04-21 00:31:39,35.0,27,4,71.8,33.63,0.05,2.93572,0
615,2026-04-21 00:31:42,35.0,26,4,71.1,33.52,0.05,2.93193,0
616,2026-04-21 00:31:44,35.0,28,4,69.8,33.44,0.05,2.9401,0
617,2026-04-21 00:31:49,205.0,53,17,70.7,33.54,0.05,2.93735,0
618,2026-04-21 00:31:52,35.0,27,4,71.0,33.65,0.05,2.96465,0
619,2026-04-21 00:31:55,45.0,31,5,70.1,33.58,0.05,2.96145,0
620,2026-04-21 00:32:00,165.0,56,17,70.1,33.61,0.05,2.96823,0
621,2026-04-21 00:32:03,65.0,35,7,69.9,33.61,0.05,2.97499,0
622,2026-04-21 00:32:06,75.0,32,6,70.1,33.64,0.05,2.98303,0
623,2026-04-21 00:32:09,25.0,25,3,69.6,33.53,0.05,2.99553,0
624,2026-04-21 00:32:11,15.0,26,2,68.9,33.4,0.05,3.00218,0
625,2026-04-21 00:32:14,85.0,37,9,69.1,33.42,0.05,3.00558,0
626,2026-04-21 00:32:18,95.0,40,10,69.8,33.58,0.05,3.02345,0
627,2026-04-21 00:32:20,15.0,24,2,69.3,33.5,0.05,3.02818,0
628,2026-04-21 00:32:23,35.0,26,4,69.3,33.5,0.05,3.04085,0
629,2026-04-21 00:32:26,55.0,32,6,69.1,33.46,0.05,3.04467,0
630,2026-04-21 00:32:31,185.0,55,17,70.3,33.65,0.05,3.05621,0
631,2026-04-21 00:32:34,55.0,30,6,70.1,33.62,0.05,3.05335,0
632,2026-04-21 00:32:39,205.0,60,19,72.2,34.02,0.05,3.0705,0
633,2026-04-21 00:32:44,195.0,50,16,72.4,34.0,0.05,3.08298,0
634,2026-04-21 00:32:48,125.0,46,13,73.0,34.12,0.05,3.09795,0
635,2026-04-21 00:32:52,65.0,36,7,73.1,34.18,0.05,3.09926,0
636,2026-04-21 00:32:56,115.0,39,10,73.2,34.16,0.05,3.12293,0
637,2026-04-21 00:32:59,75.0,34,8,73.6,34.25,0.05,3.12975,0
638,2026-04-21 00:33:01,35.0,27,4,73.4,34.23,0.05,3.13749,0
639,2026-04-21 00:33:05,65.0,34,7,73.5,34.23,0.05,3.14124,0
640,2026-04-21 00:33:06,-5.0,14,0,72.7,34.02,0.05,3.15056,0
641,2026-04-21 00:33:10,85.0,39,9,72.8,34.06,0.05,3.14772,0
642,2026-04-21 00:33:11,5.0,15,1,71.7,33.79,0.05,3.15029,0
643,2026-04-21 00:33:15,145.0,43,13,72.6,33.93,0.05,3.13812,0
